Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17
103	'targetImageID',032,'distractorImageID',049,'targetImageFile','.\stim\032','distractorImageFile','.\stim\049','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.189840e+00,'targetY',4.370939e+00,'distractor01X',5.461092e+00,'distractor01Y',-4.477432e+00,'distractor02X',1.119755e+01,'distractor02Y',-1.255934e+01,'distractor03X',1.082791e+01,'distractor03Y',1.209685e+01,'distractor04X',2.007507e+02,'distractor04Y',1.997669e+02,'distractor05X',2.003721e+02,'distractor05Y',1.993775e+02,'distractor06X',1.996517e+02,'distractor06Y',1.999257e+02,'distractor07X',1.992305e+02,'distractor07Y',2.005534e+02,'distractorPerTrial',003,'targetLocation',002	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\032, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)
104	'targetImageID',054,'distractorImageID',027,'targetImageFile','.\stim\054','distractorImageFile','.\stim\027','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.657694e+00,'targetY',-4.064206e+00,'distractor01X',1.145627e+01,'distractor01Y',-1.253905e+01,'distractor02X',1.153973e+01,'distractor02Y',1.197384e+01,'distractor03X',5.155031e+00,'distractor03Y',3.943371e+00,'distractor04X',1.995154e+02,'distractor04Y',2.007553e+02,'distractor05X',2.003417e+02,'distractor05Y',2.006704e+02,'distractor06X',2.006444e+02,'distractor06Y',1.999297e+02,'distractor07X',2.009536e+02,'distractor07Y',1.990296e+02,'distractorPerTrial',003,'targetLocation',003	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\054, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)
105	'targetImageID',035,'distractorImageID',046,'targetImageFile','.\stim\035','distractorImageFile','.\stim\046','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.140233e+01,'targetY',-1.275281e+01,'distractor01X',1.028732e+01,'distractor01Y',1.183253e+01,'distractor02X',4.905076e+00,'distractor02Y',4.441573e+00,'distractor03X',6.298756e+00,'distractor03Y',-5.017076e+00,'distractor04X',2.003404e+02,'distractor04Y',1.991142e+02,'distractor05X',1.997716e+02,'distractor05Y',2.000105e+02,'distractor06X',1.999868e+02,'distractor06Y',2.004869e+02,'distractor07X',2.000119e+02,'distractor07Y',1.998314e+02,'distractorPerTrial',003,'targetLocation',004	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\035, 0, 0)	pic(.\stim\046, 0, 0)	pic(.\stim\046, 0, 0)	pic(.\stim\046, 0, 0)	pic(.\stim\046, 0, 0)	pic(.\stim\046, 0, 0)	pic(.\stim\046, 0, 0)	pic(.\stim\046, 0, 0)
106	'targetImageID',039,'distractorImageID',042,'targetImageFile','.\stim\039','distractorImageFile','.\stim\042','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.040297e+01,'targetY',1.124151e+01,'distractor01X',5.853815e+00,'distractor01Y',4.000213e+00,'distractor02X',5.945500e+00,'distractor02Y',-5.590292e+00,'distractor03X',1.053977e+01,'distractor03Y',-1.120323e+01,'distractor04X',2.000724e+02,'distractor04Y',2.000252e+02,'distractor05X',2.006907e+02,'distractor05Y',1.993104e+02,'distractor06X',1.992322e+02,'distractor06Y',2.006652e+02,'distractor07X',1.990713e+02,'distractor07Y',2.007114e+02,'distractorPerTrial',003,'targetLocation',001	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\039, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)
107	'targetImageID',017,'distractorImageID',064,'targetImageFile','.\stim\017','distractorImageFile','.\stim\064','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.349274e+00,'targetY',4.709064e+00,'distractor01X',6.288969e+00,'distractor01Y',-4.226417e+00,'distractor02X',1.029837e+01,'distractor02Y',-1.213221e+01,'distractor03X',1.136577e+01,'distractor03Y',1.264005e+01,'distractor04X',1.991271e+02,'distractor04Y',1.992900e+02,'distractor05X',1.995777e+02,'distractor05Y',2.004424e+02,'distractor06X',1.993763e+02,'distractor06Y',2.002935e+02,'distractor07X',1.994212e+02,'distractor07Y',2.001027e+02,'distractorPerTrial',003,'targetLocation',002	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\017, 0, 0)	pic(.\stim\064, 0, 0)	pic(.\stim\064, 0, 0)	pic(.\stim\064, 0, 0)	pic(.\stim\064, 0, 0)	pic(.\stim\064, 0, 0)	pic(.\stim\064, 0, 0)	pic(.\stim\064, 0, 0)
108	'targetImageID',064,'distractorImageID',017,'targetImageFile','.\stim\064','distractorImageFile','.\stim\017','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',5.456808e+00,'targetY',-5.222623e+00,'distractor01X',1.182432e+01,'distractor01Y',-1.284858e+01,'distractor02X',1.149725e+01,'distractor02Y',1.169852e+01,'distractor03X',6.309202e+00,'distractor03Y',4.835939e+00,'distractor04X',1.990519e+02,'distractor04Y',2.001334e+02,'distractor05X',2.001341e+02,'distractor05Y',1.996310e+02,'distractor06X',1.997217e+02,'distractor06Y',1.992518e+02,'distractor07X',2.001837e+02,'distractor07Y',1.996806e+02,'distractorPerTrial',003,'targetLocation',003	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\064, 0, 0)	pic(.\stim\017, 0, 0)	pic(.\stim\017, 0, 0)	pic(.\stim\017, 0, 0)	pic(.\stim\017, 0, 0)	pic(.\stim\017, 0, 0)	pic(.\stim\017, 0, 0)	pic(.\stim\017, 0, 0)
109	'targetImageID',052,'distractorImageID',029,'targetImageFile','.\stim\052','distractorImageFile','.\stim\029','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.023571e+01,'targetY',-1.279639e+01,'distractor01X',1.160521e+01,'distractor01Y',1.306462e+01,'distractor02X',6.206276e+00,'distractor02Y',5.257283e+00,'distractor03X',5.690571e+00,'distractor03Y',-4.858198e+00,'distractor04X',1.999478e+02,'distractor04Y',1.997331e+02,'distractor05X',1.991487e+02,'distractor05Y',2.009186e+02,'distractor06X',2.007232e+02,'distractor06Y',1.992087e+02,'distractor07X',2.008010e+02,'distractor07Y',1.999247e+02,'distractorPerTrial',003,'targetLocation',004	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\052, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)
110	'targetImageID',023,'distractorImageID',058,'targetImageFile','.\stim\023','distractorImageFile','.\stim\058','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.022085e+01,'targetY',1.166429e+01,'distractor01X',4.794728e+00,'distractor01Y',3.940407e+00,'distractor02X',5.496605e+00,'distractor02Y',-3.660527e+00,'distractor03X',1.030349e+01,'distractor03Y',-1.187120e+01,'distractor04X',1.990390e+02,'distractor04Y',1.998684e+02,'distractor05X',2.004287e+02,'distractor05Y',2.003274e+02,'distractor06X',1.998574e+02,'distractor06Y',2.001772e+02,'distractor07X',1.998040e+02,'distractor07Y',2.001682e+02,'distractorPerTrial',003,'targetLocation',001	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\023, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)
111	'targetImageID',033,'distractorImageID',048,'targetImageFile','.\stim\033','distractorImageFile','.\stim\048','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',5.273139e+00,'targetY',5.504773e+00,'distractor01X',5.192664e+00,'distractor01Y',-5.030598e+00,'distractor02X',1.063461e+01,'distractor02Y',-1.178806e+01,'distractor03X',1.090894e+01,'distractor03Y',1.305342e+01,'distractor04X',2.008657e+02,'distractor04Y',1.995352e+02,'distractor05X',1.993086e+02,'distractor05Y',2.002077e+02,'distractor06X',2.002992e+02,'distractor06Y',2.001054e+02,'distractor07X',1.996039e+02,'distractor07Y',2.000346e+02,'distractorPerTrial',003,'targetLocation',002	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\033, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)
112	'targetImageID',046,'distractorImageID',035,'targetImageFile','.\stim\046','distractorImageFile','.\stim\035','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.643890e+00,'targetY',-4.091168e+00,'distractor01X',1.141584e+01,'distractor01Y',-1.264089e+01,'distractor02X',1.040298e+01,'distractor02Y',1.268059e+01,'distractor03X',5.368404e+00,'distractor03Y',5.073119e+00,'distractor04X',1.991786e+02,'distractor04Y',2.001479e+02,'distractor05X',2.009132e+02,'distractor05Y',1.993963e+02,'distractor06X',2.003563e+02,'distractor06Y',2.006026e+02,'distractor07X',1.996173e+02,'distractor07Y',2.004631e+02,'distractorPerTrial',003,'targetLocation',003	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\046, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)
113	'targetImageID',018,'distractorImageID',063,'targetImageFile','.\stim\018','distractorImageFile','.\stim\063','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.049722e+01,'targetY',-1.219882e+01,'distractor01X',1.170802e+01,'distractor01Y',1.239440e+01,'distractor02X',5.704533e+00,'distractor02Y',4.892091e+00,'distractor03X',5.896338e+00,'distractor03Y',-5.367749e+00,'distractor04X',1.992208e+02,'distractor04Y',2.008370e+02,'distractor05X',2.001096e+02,'distractor05Y',2.006162e+02,'distractor06X',2.003156e+02,'distractor06Y',2.003132e+02,'distractor07X',2.003631e+02,'distractor07Y',2.003962e+02,'distractorPerTrial',003,'targetLocation',004	1	8	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\018, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)
114	'targetImageID',038,'distractorImageID',043,'targetImageFile','.\stim\038','distractorImageFile','.\stim\043','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.114445e+01,'targetY',1.169961e+01,'distractor01X',5.260380e+00,'distractor01Y',5.443214e+00,'distractor02X',6.599117e+00,'distractor02Y',-3.963984e+00,'distractor03X',1.064587e+01,'distractor03Y',-1.231515e+01,'distractor04X',1.992620e+02,'distractor04Y',2.003922e+02,'distractor05X',2.006745e+02,'distractor05Y',1.992324e+02,'distractor06X',2.002905e+02,'distractor06Y',2.002765e+02,'distractor07X',1.998312e+02,'distractor07Y',1.993205e+02,'distractorPerTrial',003,'targetLocation',001	1	9	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\038, 0, 0)	pic(.\stim\043, 0, 0)	pic(.\stim\043, 0, 0)	pic(.\stim\043, 0, 0)	pic(.\stim\043, 0, 0)	pic(.\stim\043, 0, 0)	pic(.\stim\043, 0, 0)	pic(.\stim\043, 0, 0)
115	'targetImageID',039,'distractorImageID',042,'targetImageFile','.\stim\039','distractorImageFile','.\stim\042','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.673995e+00,'targetY',4.546534e+00,'distractor01X',6.419303e+00,'distractor01Y',-5.332226e+00,'distractor02X',1.022762e+01,'distractor02Y',-1.257206e+01,'distractor03X',1.213763e+01,'distractor03Y',1.185733e+01,'distractor04X',1.992707e+02,'distractor04Y',2.006188e+02,'distractor05X',1.998752e+02,'distractor05Y',2.006607e+02,'distractor06X',2.005202e+02,'distractor06Y',1.995700e+02,'distractor07X',1.997074e+02,'distractor07Y',2.006909e+02,'distractorPerTrial',003,'targetLocation',002	1	9	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\039, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)
116	'targetImageID',036,'distractorImageID',045,'targetImageFile','.\stim\036','distractorImageFile','.\stim\045','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',5.882496e+00,'targetY',-4.084246e+00,'distractor01X',1.141476e+01,'distractor01Y',-1.268748e+01,'distractor02X',1.063471e+01,'distractor02Y',1.140120e+01,'distractor03X',5.593946e+00,'distractor03Y',5.516103e+00,'distractor04X',2.007672e+02,'distractor04Y',2.000928e+02,'distractor05X',1.995603e+02,'distractor05Y',1.990729e+02,'distractor06X',1.997763e+02,'distractor06Y',2.006527e+02,'distractor07X',2.007586e+02,'distractor07Y',1.991816e+02,'distractorPerTrial',003,'targetLocation',003	1	9	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\036, 0, 0)	pic(.\stim\045, 0, 0)	pic(.\stim\045, 0, 0)	pic(.\stim\045, 0, 0)	pic(.\stim\045, 0, 0)	pic(.\stim\045, 0, 0)	pic(.\stim\045, 0, 0)	pic(.\stim\045, 0, 0)
117	'targetImageID',012,'distractorImageID',069,'targetImageFile','.\stim\012','distractorImageFile','.\stim\069','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.020622e+01,'targetY',-1.145458e+01,'distractor01X',1.106289e+01,'distractor01Y',1.258071e+01,'distractor02X',5.569828e+00,'distractor02Y',5.310212e+00,'distractor03X',5.770078e+00,'distractor03Y',-4.178368e+00,'distractor04X',2.002513e+02,'distractor04Y',2.001047e+02,'distractor05X',1.999635e+02,'distractor05Y',1.995769e+02,'distractor06X',2.004300e+02,'distractor06Y',1.999678e+02,'distractor07X',1.993843e+02,'distractor07Y',2.000820e+02,'distractorPerTrial',003,'targetLocation',004	1	9	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\012, 0, 0)	pic(.\stim\069, 0, 0)	pic(.\stim\069, 0, 0)	pic(.\stim\069, 0, 0)	pic(.\stim\069, 0, 0)	pic(.\stim\069, 0, 0)	pic(.\stim\069, 0, 0)	pic(.\stim\069, 0, 0)
118	'targetImageID',024,'distractorImageID',057,'targetImageFile','.\stim\024','distractorImageFile','.\stim\057','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.102503e+01,'targetY',1.286599e+01,'distractor01X',6.361442e+00,'distractor01Y',4.136015e+00,'distractor02X',6.156134e+00,'distractor02Y',-4.275472e+00,'distractor03X',1.216018e+01,'distractor03Y',-1.280040e+01,'distractor04X',2.004917e+02,'distractor04Y',1.996799e+02,'distractor05X',1.995421e+02,'distractor05Y',2.004877e+02,'distractor06X',1.993061e+02,'distractor06Y',1.990141e+02,'distractor07X',2.009467e+02,'distractor07Y',2.009646e+02,'distractorPerTrial',003,'targetLocation',001	1	9	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\024, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)
119	'targetImageID',076,'distractorImageID',005,'targetImageFile','.\stim\076','distractorImageFile','.\stim\005','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',4.843105e+00,'targetY',4.497997e+00,'distractor01X',5.758936e+00,'distractor01Y',-5.485674e+00,'distractor02X',1.175389e+01,'distractor02Y',-1.313108e+01,'distractor03X',1.052542e+01,'distractor03Y',1.189994e+01,'distractor04X',2.002107e+02,'distractor04Y',1.997958e+02,'distractor05X',2.004750e+02,'distractor05Y',1.991229e+02,'distractor06X',2.008047e+02,'distractor06Y',2.004834e+02,'distractor07X',2.005681e+02,'distractor07Y',2.006121e+02,'distractorPerTrial',003,'targetLocation',002	1	9	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\076, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)
120	'targetImageID',031,'distractorImageID',050,'targetImageFile','.\stim\031','distractorImageFile','.\stim\050','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.308481e+00,'targetY',-4.164289e+00,'distractor01X',1.046450e+01,'distractor01Y',-1.273861e+01,'distractor02X',1.133433e+01,'distractor02Y',1.259183e+01,'distractor03X',5.357751e+00,'distractor03Y',3.701134e+00,'distractor04X',2.009378e+02,'distractor04Y',1.992084e+02,'distractor05X',2.004069e+02,'distractor05Y',2.005267e+02,'distractor06X',1.990831e+02,'distractor06Y',1.990575e+02,'distractor07X',2.001533e+02,'distractor07Y',1.993583e+02,'distractorPerTrial',003,'targetLocation',003	1	9	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\031, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)
