Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17
98	'targetImageID',032,'distractorImageID',068,'targetImageFile','.\stim\032','distractorImageFile','.\stim\068','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-4.852814e-01,'targetY',-8.485281e+00,'distractor01X',-4.852814e-01,'distractor01Y',8.485281e+00,'distractor02X',1.648528e+01,'distractor02Y',8.485281e+00,'distractor03X',008,'distractor03Y',012,'distractor04X',-04,'distractor04Y',1.469576e-15,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\032, 0, 0)	pic(.\stim\068, 0, 0)	pic(.\stim\068, 0, 0)	pic(.\stim\068, 0, 0)	pic(.\stim\068, 0, 0)	pic(.\stim\068, 0, 0)	pic(.\stim\068, 0, 0)	pic(.\stim\068, 0, 0)
99	'targetImageID',067,'distractorImageID',033,'targetImageFile','.\stim\067','distractorImageFile','.\stim\033','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',1.648528e+01,'targetY',8.485281e+00,'distractor01X',-4.852814e-01,'distractor01Y',8.485281e+00,'distractor02X',-04,'distractor02Y',1.469576e-15,'distractor03X',-4.852814e-01,'distractor03Y',-8.485281e+00,'distractor04X',008,'distractor04Y',012,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\067, 0, 0)	pic(.\stim\033, 0, 0)	pic(.\stim\033, 0, 0)	pic(.\stim\033, 0, 0)	pic(.\stim\033, 0, 0)	pic(.\stim\033, 0, 0)	pic(.\stim\033, 0, 0)	pic(.\stim\033, 0, 0)
100	'targetImageID',043,'distractorImageID',057,'targetImageFile','.\stim\043','distractorImageFile','.\stim\057','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-04,'targetY',1.469576e-15,'distractor01X',-4.852814e-01,'distractor01Y',8.485281e+00,'distractor02X',-4.852814e-01,'distractor02Y',-8.485281e+00,'distractor03X',008,'distractor03Y',012,'distractor04X',1.648528e+01,'distractor04Y',8.485281e+00,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\043, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)
101	'targetImageID',076,'distractorImageID',024,'targetImageFile','.\stim\076','distractorImageFile','.\stim\024','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',1.648528e+01,'targetY',8.485281e+00,'distractor01X',-4.852814e-01,'distractor01Y',-8.485281e+00,'distractor02X',-4.852814e-01,'distractor02Y',8.485281e+00,'distractor03X',-04,'distractor03Y',1.469576e-15,'distractor04X',008,'distractor04Y',012,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\076, 0, 0)	pic(.\stim\024, 0, 0)	pic(.\stim\024, 0, 0)	pic(.\stim\024, 0, 0)	pic(.\stim\024, 0, 0)	pic(.\stim\024, 0, 0)	pic(.\stim\024, 0, 0)	pic(.\stim\024, 0, 0)
102	'targetImageID',012,'distractorImageID',088,'targetImageFile','.\stim\012','distractorImageFile','.\stim\088','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-4.852814e-01,'targetY',-8.485281e+00,'distractor01X',-4.852814e-01,'distractor01Y',8.485281e+00,'distractor02X',-04,'distractor02Y',1.469576e-15,'distractor03X',1.648528e+01,'distractor03Y',8.485281e+00,'distractor04X',008,'distractor04Y',012,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\012, 0, 0)	pic(.\stim\088, 0, 0)	pic(.\stim\088, 0, 0)	pic(.\stim\088, 0, 0)	pic(.\stim\088, 0, 0)	pic(.\stim\088, 0, 0)	pic(.\stim\088, 0, 0)	pic(.\stim\088, 0, 0)
103	'targetImageID',027,'distractorImageID',073,'targetImageFile','.\stim\027','distractorImageFile','.\stim\073','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',008,'targetY',012,'distractor01X',1.648528e+01,'distractor01Y',8.485281e+00,'distractor02X',-4.852814e-01,'distractor02Y',-8.485281e+00,'distractor03X',-04,'distractor03Y',1.469576e-15,'distractor04X',-4.852814e-01,'distractor04Y',8.485281e+00,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\027, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)
104	'targetImageID',052,'distractorImageID',048,'targetImageFile','.\stim\052','distractorImageFile','.\stim\048','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',1.648528e+01,'targetY',8.485281e+00,'distractor01X',-04,'distractor01Y',1.469576e-15,'distractor02X',-4.852814e-01,'distractor02Y',-8.485281e+00,'distractor03X',-4.852814e-01,'distractor03Y',8.485281e+00,'distractor04X',008,'distractor04Y',012,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\052, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)	pic(.\stim\048, 0, 0)
105	'targetImageID',013,'distractorImageID',087,'targetImageFile','.\stim\013','distractorImageFile','.\stim\087','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-4.852814e-01,'targetY',8.485281e+00,'distractor01X',-04,'distractor01Y',1.469576e-15,'distractor02X',1.648528e+01,'distractor02Y',8.485281e+00,'distractor03X',-4.852814e-01,'distractor03Y',-8.485281e+00,'distractor04X',008,'distractor04Y',012,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\013, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)
106	'targetImageID',021,'distractorImageID',079,'targetImageFile','.\stim\021','distractorImageFile','.\stim\079','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-4.852814e-01,'targetY',8.485281e+00,'distractor01X',-04,'distractor01Y',1.469576e-15,'distractor02X',-4.852814e-01,'distractor02Y',-8.485281e+00,'distractor03X',008,'distractor03Y',012,'distractor04X',1.648528e+01,'distractor04Y',8.485281e+00,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\021, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)
107	'targetImageID',095,'distractorImageID',005,'targetImageFile','.\stim\095','distractorImageFile','.\stim\005','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',008,'targetY',012,'distractor01X',-4.852814e-01,'distractor01Y',-8.485281e+00,'distractor02X',-04,'distractor02Y',1.469576e-15,'distractor03X',1.648528e+01,'distractor03Y',8.485281e+00,'distractor04X',-4.852814e-01,'distractor04Y',8.485281e+00,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\095, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)
108	'targetImageID',091,'distractorImageID',009,'targetImageFile','.\stim\091','distractorImageFile','.\stim\009','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-4.852814e-01,'targetY',-8.485281e+00,'distractor01X',008,'distractor01Y',012,'distractor02X',1.648528e+01,'distractor02Y',8.485281e+00,'distractor03X',-04,'distractor03Y',1.469576e-15,'distractor04X',-4.852814e-01,'distractor04Y',8.485281e+00,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\091, 0, 0)	pic(.\stim\009, 0, 0)	pic(.\stim\009, 0, 0)	pic(.\stim\009, 0, 0)	pic(.\stim\009, 0, 0)	pic(.\stim\009, 0, 0)	pic(.\stim\009, 0, 0)	pic(.\stim\009, 0, 0)
109	'targetImageID',071,'distractorImageID',029,'targetImageFile','.\stim\071','distractorImageFile','.\stim\029','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-04,'targetY',1.469576e-15,'distractor01X',008,'distractor01Y',012,'distractor02X',1.648528e+01,'distractor02Y',8.485281e+00,'distractor03X',-4.852814e-01,'distractor03Y',-8.485281e+00,'distractor04X',-4.852814e-01,'distractor04Y',8.485281e+00,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	7	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\071, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)
110	'targetImageID',047,'distractorImageID',053,'targetImageFile','.\stim\047','distractorImageFile','.\stim\053','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',-4.852814e-01,'targetY',-8.485281e+00,'distractor01X',-4.852814e-01,'distractor01Y',8.485281e+00,'distractor02X',008,'distractor02Y',012,'distractor03X',-04,'distractor03Y',1.469576e-15,'distractor04X',1.648528e+01,'distractor04Y',8.485281e+00,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	8	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\047, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)
111	'targetImageID',096,'distractorImageID',004,'targetImageFile','.\stim\096','distractorImageFile','.\stim\004','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',008,'targetY',012,'distractor01X',-4.852814e-01,'distractor01Y',-8.485281e+00,'distractor02X',-4.852814e-01,'distractor02Y',8.485281e+00,'distractor03X',1.648528e+01,'distractor03Y',8.485281e+00,'distractor04X',-04,'distractor04Y',1.469576e-15,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	8	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\096, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)
112	'targetImageID',061,'distractorImageID',039,'targetImageFile','.\stim\061','distractorImageFile','.\stim\039','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',004,'holdX',008,'holdY',000,'targetX',1.648528e+01,'targetY',8.485281e+00,'distractor01X',-4.852814e-01,'distractor01Y',-8.485281e+00,'distractor02X',-04,'distractor02Y',1.469576e-15,'distractor03X',-4.852814e-01,'distractor03Y',8.485281e+00,'distractor04X',008,'distractor04Y',012,'distractor05X',208,'distractor05Y',200,'distractor06X',208,'distractor06Y',200,'distractor07X',208,'distractor07Y',200,'distractorPerTrial',004	1	8	oddballTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(3, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(3, [0.33 0.33 0], 1, 20, 10)	crc(3, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\061, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)
