Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17
78	'targetImageID',044,'distractorImageID',044,'targetImageFile','.\stim\044','distractorImageFile','.\stim\044','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',005,'distractor01X',005,'distractor01Y',-05,'distractor02X',-05,'distractor02Y',000,'distractor03X',000,'distractor03Y',-05,'distractor04X',-05,'distractor04Y',-05,'distractor05X',005,'distractor05Y',005,'distractor06X',000,'distractor06Y',005,'distractor07X',005,'distractor07Y',000,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\044, 0, 0)	pic(.\stim\044, 0, 0)	pic(.\stim\044, 0, 0)	pic(.\stim\044, 0, 0)	pic(.\stim\044, 0, 0)	pic(.\stim\044, 0, 0)	pic(.\stim\044, 0, 0)	pic(.\stim\044, 0, 0)
79	'targetImageID',051,'distractorImageID',051,'targetImageFile','.\stim\051','distractorImageFile','.\stim\051','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',000,'distractor01X',-05,'distractor01Y',005,'distractor02X',-05,'distractor02Y',-05,'distractor03X',-05,'distractor03Y',000,'distractor04X',005,'distractor04Y',005,'distractor05X',000,'distractor05Y',005,'distractor06X',005,'distractor06Y',-05,'distractor07X',000,'distractor07Y',-05,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)
80	'targetImageID',073,'distractorImageID',027,'targetImageFile','.\stim\073','distractorImageFile','.\stim\027','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',000,'distractor01X',-05,'distractor01Y',005,'distractor02X',-05,'distractor02Y',-05,'distractor03X',005,'distractor03Y',005,'distractor04X',005,'distractor04Y',000,'distractor05X',005,'distractor05Y',-05,'distractor06X',000,'distractor06Y',-05,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\073, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)	pic(.\stim\027, 0, 0)
81	'targetImageID',092,'distractorImageID',008,'targetImageFile','.\stim\092','distractorImageFile','.\stim\008','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',-05,'distractor01Y',000,'distractor02X',000,'distractor02Y',005,'distractor03X',005,'distractor03Y',005,'distractor04X',005,'distractor04Y',000,'distractor05X',-05,'distractor05Y',-05,'distractor06X',005,'distractor06Y',-05,'distractor07X',-05,'distractor07Y',005,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\092, 0, 0)	pic(.\stim\008, 0, 0)	pic(.\stim\008, 0, 0)	pic(.\stim\008, 0, 0)	pic(.\stim\008, 0, 0)	pic(.\stim\008, 0, 0)	pic(.\stim\008, 0, 0)	pic(.\stim\008, 0, 0)
82	'targetImageID',042,'distractorImageID',058,'targetImageFile','.\stim\042','distractorImageFile','.\stim\058','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',000,'distractor01Y',005,'distractor02X',005,'distractor02Y',005,'distractor03X',-05,'distractor03Y',005,'distractor04X',-05,'distractor04Y',000,'distractor05X',005,'distractor05Y',000,'distractor06X',-05,'distractor06Y',-05,'distractor07X',005,'distractor07Y',-05,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\042, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)	pic(.\stim\058, 0, 0)
83	'targetImageID',084,'distractorImageID',016,'targetImageFile','.\stim\084','distractorImageFile','.\stim\016','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',005,'distractor01X',005,'distractor01Y',000,'distractor02X',005,'distractor02Y',-05,'distractor03X',005,'distractor03Y',005,'distractor04X',-05,'distractor04Y',005,'distractor05X',-05,'distractor05Y',000,'distractor06X',000,'distractor06Y',-05,'distractor07X',-05,'distractor07Y',-05,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\084, 0, 0)	pic(.\stim\016, 0, 0)	pic(.\stim\016, 0, 0)	pic(.\stim\016, 0, 0)	pic(.\stim\016, 0, 0)	pic(.\stim\016, 0, 0)	pic(.\stim\016, 0, 0)	pic(.\stim\016, 0, 0)
84	'targetImageID',016,'distractorImageID',084,'targetImageFile','.\stim\016','distractorImageFile','.\stim\084','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',005,'distractor01X',005,'distractor01Y',005,'distractor02X',000,'distractor02Y',-05,'distractor03X',-05,'distractor03Y',005,'distractor04X',-05,'distractor04Y',-05,'distractor05X',005,'distractor05Y',-05,'distractor06X',005,'distractor06Y',000,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\016, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)
85	'targetImageID',096,'distractorImageID',004,'targetImageFile','.\stim\096','distractorImageFile','.\stim\004','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',000,'distractor01X',-05,'distractor01Y',-05,'distractor02X',005,'distractor02Y',000,'distractor03X',005,'distractor03Y',005,'distractor04X',005,'distractor04Y',-05,'distractor05X',000,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',005,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	8	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\096, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)	pic(.\stim\004, 0, 0)
86	'targetImageID',091,'distractorImageID',091,'targetImageFile','.\stim\091','distractorImageFile','.\stim\091','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',005,'distractor01X',005,'distractor01Y',000,'distractor02X',-05,'distractor02Y',005,'distractor03X',000,'distractor03Y',-05,'distractor04X',-05,'distractor04Y',000,'distractor05X',-05,'distractor05Y',-05,'distractor06X',005,'distractor06Y',-05,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	9	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)
87	'targetImageID',096,'distractorImageID',096,'targetImageFile','.\stim\096','distractorImageFile','.\stim\096','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',-05,'distractor01X',000,'distractor01Y',-05,'distractor02X',-05,'distractor02Y',005,'distractor03X',005,'distractor03Y',000,'distractor04X',-05,'distractor04Y',000,'distractor05X',005,'distractor05Y',005,'distractor06X',005,'distractor06Y',-05,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	9	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\096, 0, 0)	pic(.\stim\096, 0, 0)	pic(.\stim\096, 0, 0)	pic(.\stim\096, 0, 0)	pic(.\stim\096, 0, 0)	pic(.\stim\096, 0, 0)	pic(.\stim\096, 0, 0)	pic(.\stim\096, 0, 0)
